anio,clae2,empleo,establecimientos,exportadoras,salario_promedio_anual_deflactado,meses_completos,empleo_total_geo,establecimientos_total_geo,share_empleo,densidad_estab,intensidad_export,provincia_id,provincia
2022,21,55.0,22.0,20.0,0.0,0,87672.0,13877.0,0.00062734,0.4,0.90909091,22,Chaco
2022,22,346.0,30.0,7.0,0.0,0,87672.0,13877.0,0.00394653,0.0867052,0.23333333,22,Chaco
2022,23,703.0,70.0,8.0,0.0,0,87672.0,13877.0,0.00801852,0.09957326,0.11428571,22,Chaco
2022,24,12.0,4.0,0.0,0.0,0,87672.0,13877.0,0.00013687,0.33333333,0.0,22,Chaco
2022,25,224.0,52.0,3.0,0.0,0,87672.0,13877.0,0.00255498,0.23214286,0.05769231,22,Chaco
2022,28,106.0,25.0,5.0,0.0,0,87672.0,13877.0,0.00120905,0.23584906,0.2,22,Chaco
2022,32,114.0,16.0,4.0,0.0,0,87672.0,13877.0,0.0013003,0.14035088,0.25,22,Chaco
2022,43,717.0,117.0,0.0,0.0,0,87672.0,13877.0,0.00817821,0.16317992,0.0,22,Chaco
2022,56,844.0,283.0,2.0,0.0,0,87672.0,13877.0,0.00962679,0.33530806,0.00706714,22,Chaco
2022,59,27.0,8.0,0.0,0.0,0,87672.0,13877.0,0.00030797,0.2962963,0.0,22,Chaco
2022,61,626.0,61.0,22.0,0.0,0,87672.0,13877.0,0.00714025,0.09744409,0.36065574,22,Chaco
2022,65,482.0,129.0,0.0,0.0,0,87672.0,13877.0,0.00549776,0.26763485,0.0,22,Chaco
2022,74,22.0,13.0,0.0,0.0,0,87672.0,13877.0,0.00025094,0.59090909,0.0,22,Chaco
2022,78,229.0,39.0,0.0,0.0,0,87672.0,13877.0,0.00261201,0.17030568,0.0,22,Chaco
2022,79,77.0,32.0,0.0,0.0,0,87672.0,13877.0,0.00087827,0.41558442,0.0,22,Chaco
2022,80,2260.0,71.0,4.0,0.0,0,87672.0,13877.0,0.0257779,0.03141593,0.05633803,22,Chaco
2022,84,276.0,48.0,0.0,0.0,0,87672.0,13877.0,0.0031481,0.17391304,0.0,22,Chaco
2022,87,482.0,27.0,0.0,0.0,0,87672.0,13877.0,0.00549776,0.0560166,0.0,22,Chaco
2022,88,14.0,4.0,0.0,0.0,0,87672.0,13877.0,0.00015969,0.28571429,0.0,22,Chaco
2022,93,143.0,47.0,3.0,0.0,0,87672.0,13877.0,0.00163108,0.32867133,0.06382979,22,Chaco
2022,29,64.0,14.0,0.0,0.0,0,87672.0,13877.0,0.00072999,0.21875,0.0,22,Chaco
2022,58,24.0,8.0,2.0,0.0,0,87672.0,13877.0,0.00027375,0.33333333,0.25,22,Chaco
2022,95,21.0,13.0,0.0,0.0,0,87672.0,13877.0,0.00023953,0.61904762,0.0,22,Chaco
2022,36,3224.0,16.0,0.0,0.0,0,87672.0,13877.0,0.03677343,0.00496278,0.0,22,Chaco
2022,8,39.0,8.0,0.0,0.0,0,87672.0,13877.0,0.00044484,0.20512821,0.0,22,Chaco
2022,63,423.0,13.0,0.0,0.0,0,87672.0,13877.0,0.0048248,0.03073286,0.0,22,Chaco
2022,90,10.0,8.0,0.0,0.0,0,87672.0,13877.0,0.00011406,0.8,0.0,22,Chaco
2022,3,22.0,2.0,2.0,0.0,0,87672.0,13877.0,0.00025094,0.09090909,1.0,22,Chaco
2022,6,26.0,3.0,3.0,0.0,0,87672.0,13877.0,0.00029656,0.11538462,1.0,22,Chaco
2022,19,5.0,1.0,1.0,0.0,0,87672.0,13877.0,5.703e-05,0.2,1.0,22,Chaco
2022,26,24.0,8.0,0.0,0.0,0,87672.0,13877.0,0.00027375,0.33333333,0.0,22,Chaco
2022,38,47.0,5.0,0.0,0.0,0,87672.0,13877.0,0.00053609,0.10638298,0.0,22,Chaco
2022,39,3.0,2.0,0.0,0.0,0,87672.0,13877.0,3.422e-05,0.66666667,0.0,22,Chaco
2022,50,12.0,3.0,2.0,0.0,0,87672.0,13877.0,0.00013687,0.25,0.66666667,22,Chaco
2022,51,37.0,2.0,2.0,0.0,0,87672.0,13877.0,0.00042203,0.05405405,1.0,22,Chaco
2022,73,106.0,22.0,0.0,0.0,0,87672.0,13877.0,0.00120905,0.20754717,0.0,22,Chaco
2022,91,1.0,1.0,0.0,0.0,0,87672.0,13877.0,1.141e-05,1.0,0.0,22,Chaco
2022,99,4.0,1.0,0.0,0.0,0,87672.0,13877.0,4.562e-05,0.25,0.0,22,Chaco
2022,1,3521.0,789.0,20.0,0.0,0,100217.0,14008.0,0.03513376,0.22408407,0.02534854,26,Chubut
2022,2,45.0,12.0,2.0,0.0,0,100217.0,14008.0,0.00044903,0.26666667,0.16666667,26,Chubut
2022,3,3577.0,172.0,50.0,0.0,0,100217.0,14008.0,0.03569255,0.04808499,0.29069767,26,Chubut
2022,7,37.0,8.0,2.0,0.0,0,100217.0,14008.0,0.0003692,0.21621622,0.25,26,Chubut
2022,8,477.0,41.0,9.0,0.0,0,100217.0,14008.0,0.00475967,0.08595388,0.2195122,26,Chubut
2022,9,11292.0,318.0,56.0,0.0,0,100217.0,14008.0,0.11267549,0.02816153,0.17610063,26,Chubut
2022,10,6618.0,405.0,71.0,0.0,0,100217.0,14008.0,0.0660367,0.06119674,0.17530864,26,Chubut
2022,11,477.0,52.0,13.0,0.0,0,100217.0,14008.0,0.00475967,0.10901468,0.25,26,Chubut
2022,13,782.0,46.0,22.0,0.0,0,100217.0,14008.0,0.00780307,0.05882353,0.47826087,26,Chubut
2022,14,53.0,16.0,1.0,0.0,0,100217.0,14008.0,0.00052885,0.30188679,0.0625,26,Chubut
2022,15,12.0,4.0,0.0,0.0,0,100217.0,14008.0,0.00011974,0.33333333,0.0,26,Chubut
2022,16,109.0,35.0,0.0,0.0,0,100217.0,14008.0,0.00108764,0.32110092,0.0,26,Chubut
2022,18,78.0,33.0,0.0,0.0,0,100217.0,14008.0,0.00077831,0.42307692,0.0,26,Chubut
2022,20,169.0,30.0,19.0,0.0,0,100217.0,14008.0,0.00168634,0.17751479,0.63333333,26,Chubut
2022,21,37.0,18.0,16.0,0.0,0,100217.0,14008.0,0.0003692,0.48648649,0.88888889,26,Chubut
2022,22,119.0,15.0,1.0,0.0,0,100217.0,14008.0,0.00118742,0.12605042,0.06666667,26,Chubut
2022,23,306.0,55.0,0.0,0.0,0,100217.0,14008.0,0.00305337,0.17973856,0.0,26,Chubut
2022,24,1627.0,21.0,7.0,0.0,0,100217.0,14008.0,0.01623477,0.01290719,0.33333333,26,Chubut
2022,25,989.0,138.0,7.0,0.0,0,100217.0,14008.0,0.00986859,0.13953488,0.05072464,26,Chubut
2022,26,49.0,10.0,0.0,0.0,0,100217.0,14008.0,0.00048894,0.20408163,0.0,26,Chubut
2022,30,243.0,54.0,0.0,0.0,0,100217.0,14008.0,0.00242474,0.22222222,0.0,26,Chubut
2022,31,56.0,17.0,1.0,0.0,0,100217.0,14008.0,0.00055879,0.30357143,0.05882353,26,Chubut
2022,32,57.0,13.0,0.0,0.0,0,100217.0,14008.0,0.00056877,0.22807018,0.0,26,Chubut
2022,33,281.0,67.0,5.0,0.0,0,100217.0,14008.0,0.00280392,0.23843416,0.07462687,26,Chubut
2022,35,3009.0,122.0,15.0,17244276.67,270,100217.0,14008.0,0.03002485,0.04054503,0.12295082,26,Chubut
2022,36,34.0,7.0,0.0,0.0,0,100217.0,14008.0,0.00033926,0.20588235,0.0,26,Chubut
2022,38,853.0,26.0,0.0,0.0,0,100217.0,14008.0,0.00851153,0.03048066,0.0,26,Chubut
2022,39,54.0,13.0,0.0,0.0,0,100217.0,14008.0,0.00053883,0.24074074,0.0,26,Chubut
2022,41,4426.0,325.0,0.0,0.0,0,100217.0,14008.0,0.04416416,0.07342973,0.0,26,Chubut
2022,42,2712.0,172.0,3.0,0.0,0,100217.0,14008.0,0.02706128,0.06342183,0.01744186,26,Chubut
2022,43,1727.0,202.0,2.0,0.0,0,100217.0,14008.0,0.01723261,0.11696584,0.00990099,26,Chubut
2022,45,2574.0,577.0,0.0,0.0,0,100217.0,14008.0,0.02568427,0.22416472,0.0,26,Chubut
2022,46,4457.0,624.0,48.0,0.0,0,100217.0,14008.0,0.04447349,0.14000449,0.07692308,26,Chubut
2022,47,13696.0,3376.0,95.0,0.0,0,100217.0,14008.0,0.13666344,0.24649533,0.02813981,26,Chubut
2022,49,4161.0,800.0,9.0,0.0,0,100217.0,14008.0,0.0415199,0.19226148,0.01125,26,Chubut
2022,50,102.0,28.0,7.0,0.0,0,100217.0,14008.0,0.00101779,0.2745098,0.25,26,Chubut
2022,51,149.0,14.0,10.0,0.0,0,100217.0,14008.0,0.00148677,0.09395973,0.71428571,26,Chubut
2022,52,2790.0,209.0,0.0,0.0,0,100217.0,14008.0,0.02783959,0.07491039,0.0,26,Chubut
2022,53,344.0,50.0,29.0,0.0,0,100217.0,14008.0,0.00343255,0.14534884,0.58,26,Chubut
2022,55,1171.0,245.0,0.0,0.0,0,100217.0,14008.0,0.01168464,0.20922289,0.0,26,Chubut
2022,56,2562.0,639.0,2.0,0.0,0,100217.0,14008.0,0.02556452,0.24941452,0.00312989,26,Chubut
2022,58,209.0,20.0,2.0,0.0,0,100217.0,14008.0,0.00208547,0.09569378,0.1,26,Chubut
2022,60,577.0,88.0,10.0,0.0,0,100217.0,14008.0,0.00575751,0.152513,0.11363636,26,Chubut
2022,61,355.0,78.0,26.0,0.0,0,100217.0,14008.0,0.00354231,0.21971831,0.33333333,26,Chubut
2022,62,247.0,85.0,6.0,0.0,0,100217.0,14008.0,0.00246465,0.34412955,0.07058824,26,Chubut
2022,64,1289.0,140.0,0.0,0.0,0,100217.0,14008.0,0.01286209,0.10861133,0.0,26,Chubut
2022,65,967.0,164.0,0.0,0.0,0,100217.0,14008.0,0.00964906,0.16959669,0.0,26,Chubut
2022,66,211.0,103.0,2.0,0.0,0,100217.0,14008.0,0.00210543,0.48815166,0.01941748,26,Chubut
2022,68,478.0,265.0,5.0,0.0,0,100217.0,14008.0,0.00476965,0.55439331,0.01886792,26,Chubut
2022,69,660.0,333.0,0.0,0.0,0,100217.0,14008.0,0.00658571,0.50454545,0.0,26,Chubut
2022,70,333.0,119.0,1.0,0.0,0,100217.0,14008.0,0.00332279,0.35735736,0.00840336,26,Chubut
2022,71,675.0,160.0,3.0,0.0,0,100217.0,14008.0,0.00673538,0.23703704,0.01875,26,Chubut
2022,72,13.0,6.0,0.0,0.0,0,100217.0,14008.0,0.00012972,0.46153846,0.0,26,Chubut
2022,74,73.0,26.0,1.0,0.0,0,100217.0,14008.0,0.00072842,0.35616438,0.03846154,26,Chubut
2022,75,55.0,30.0,0.0,0.0,0,100217.0,14008.0,0.00054881,0.54545455,0.0,26,Chubut
2022,77,251.0,86.0,0.0,0.0,0,100217.0,14008.0,0.00250457,0.34262948,0.0,26,Chubut
2022,78,199.0,33.0,0.0,0.0,0,100217.0,14008.0,0.00198569,0.16582915,0.0,26,Chubut
2022,79,190.0,85.0,0.0,0.0,0,100217.0,14008.0,0.00189589,0.44736842,0.0,26,Chubut
2022,80,1830.0,98.0,5.0,0.0,0,100217.0,14008.0,0.01826037,0.05355191,0.05102041,26,Chubut
2022,81,802.0,177.0,0.0,0.0,0,100217.0,14008.0,0.00800263,0.22069825,0.0,26,Chubut
2022,82,616.0,163.0,1.0,0.0,0,100217.0,14008.0,0.00614666,0.26461039,0.00613497,26,Chubut
2022,84,483.0,36.0,0.0,0.0,0,100217.0,14008.0,0.00481954,0.07453416,0.0,26,Chubut
2022,85,3167.0,230.0,0.0,0.0,0,100217.0,14008.0,0.03160142,0.07262393,0.0,26,Chubut
2022,86,3762.0,551.0,0.0,0.0,0,100217.0,14008.0,0.03753854,0.14646465,0.0,26,Chubut
2022,87,143.0,24.0,0.0,0.0,0,100217.0,14008.0,0.0014269,0.16783217,0.0,26,Chubut
2022,88,26.0,6.0,0.0,0.0,0,100217.0,14008.0,0.00025944,0.23076923,0.0,26,Chubut
2022,92,775.0,76.0,0.0,0.0,0,100217.0,14008.0,0.00773322,0.09806452,0.0,26,Chubut
2022,93,280.0,120.0,2.0,0.0,0,100217.0,14008.0,0.00279394,0.42857143,0.01666667,26,Chubut
2022,94,2331.0,587.0,4.0,0.0,0,100217.0,14008.0,0.02325953,0.25182325,0.00681431,26,Chubut
2022,95,33.0,22.0,0.0,0.0,0,100217.0,14008.0,0.00032929,0.66666667,0.0,26,Chubut
2022,96,338.0,168.0,0.0,0.0,0,100217.0,14008.0,0.00337268,0.49704142,0.0,26,Chubut
2022,59,30.0,9.0,0.0,0.0,0,100217.0,14008.0,0.00029935,0.3,0.0,26,Chubut
2022,63,43.0,13.0,0.0,0.0,0,100217.0,14008.0,0.00042907,0.30232558,0.0,26,Chubut
2022,6,2634.0,39.0,22.0,0.0,0,100217.0,14008.0,0.02628297,0.01480638,0.56410256,26,Chubut
2022,27,24.0,3.0,0.0,0.0,0,100217.0,14008.0,0.00023948,0.125,0.0,26,Chubut
2022,28,89.0,22.0,9.0,0.0,0,100217.0,14008.0,0.00088807,0.24719101,0.40909091,26,Chubut
2022,29,47.0,5.0,0.0,0.0,0,100217.0,14008.0,0.00046898,0.10638298,0.0,26,Chubut
2022,73,74.0,24.0,0.0,0.0,0,100217.0,14008.0,0.0007384,0.32432432,0.0,26,Chubut
2022,90,48.0,7.0,0.0,0.0,0,100217.0,14008.0,0.00047896,0.14583333,0.0,26,Chubut
2022,99,4.0,2.0,0.0,0.0,0,100217.0,14008.0,3.991e-05,0.5,0.0,26,Chubut
2022,5,9.0,1.0,0.0,0.0,0,100217.0,14008.0,8.981e-05,0.11111111,0.0,26,Chubut
2022,91,15.0,6.0,4.0,0.0,0,100217.0,14008.0,0.00014968,0.4,0.66666667,26,Chubut
2022,1,15752.0,4304.0,79.0,0.0,0,141767.0,26278.0,0.11111189,0.27323514,0.01835502,30,Entre Rios
2022,2,876.0,156.0,6.0,0.0,0,141767.0,26278.0,0.00617915,0.17808219,0.03846154,30,Entre Rios
2022,3,88.0,11.0,7.0,0.0,0,141767.0,26278.0,0.00062074,0.125,0.63636364,30,Entre Rios
2022,8,377.0,62.0,9.0,0.0,0,141767.0,26278.0,0.00265929,0.16445623,0.14516129,30,Entre Rios
2022,9,23.0,3.0,1.0,0.0,0,141767.0,26278.0,0.00016224,0.13043478,0.33333333,30,Entre Rios
2022,10,17882.0,1171.0,321.0,0.0,0,141767.0,26278.0,0.12613655,0.06548485,0.27412468,30,Entre Rios
2022,11,1030.0,87.0,14.0,0.0,0,141767.0,26278.0,0.00726544,0.08446602,0.16091954,30,Entre Rios
2022,14,110.0,40.0,0.0,0.0,0,141767.0,26278.0,0.00077592,0.36363636,0.0,30,Entre Rios
2022,15,167.0,23.0,2.0,0.0,0,141767.0,26278.0,0.00117799,0.13772455,0.08695652,30,Entre Rios
2022,16,3100.0,342.0,14.0,0.0,0,141767.0,26278.0,0.02186687,0.11032258,0.04093567,30,Entre Rios
2022,18,103.0,40.0,0.0,0.0,0,141767.0,26278.0,0.00072654,0.38834951,0.0,30,Entre Rios
2022,20,632.0,55.0,31.0,0.0,0,141767.0,26278.0,0.00445802,0.08702532,0.56363636,30,Entre Rios
2022,21,604.0,39.0,35.0,0.0,0,141767.0,26278.0,0.00426051,0.06456954,0.8974359,30,Entre Rios
2022,22,1010.0,66.0,8.0,0.0,0,141767.0,26278.0,0.00712437,0.06534653,0.12121212,30,Entre Rios
2022,23,730.0,93.0,15.0,0.0,0,141767.0,26278.0,0.00514929,0.12739726,0.16129032,30,Entre Rios
2022,25,1486.0,256.0,25.0,0.0,0,141767.0,26278.0,0.01048199,0.17227456,0.09765625,30,Entre Rios
2022,27,552.0,22.0,5.0,0.0,0,141767.0,26278.0,0.00389371,0.03985507,0.22727273,30,Entre Rios
2022,28,566.0,85.0,24.0,0.0,0,141767.0,26278.0,0.00399247,0.15017668,0.28235294,30,Entre Rios
2022,31,735.0,62.0,6.0,0.0,0,141767.0,26278.0,0.00518456,0.08435374,0.09677419,30,Entre Rios
2022,35,1477.0,96.0,4.0,0.0,0,141767.0,26278.0,0.0104185,0.06499661,0.04166667,30,Entre Rios
2022,36,198.0,87.0,0.0,0.0,0,141767.0,26278.0,0.00139666,0.43939394,0.0,30,Entre Rios
2022,38,92.0,10.0,0.0,0.0,0,141767.0,26278.0,0.00064895,0.10869565,0.0,30,Entre Rios
2022,41,3458.0,421.0,0.0,0.0,0,141767.0,26278.0,0.02439214,0.12174667,0.0,30,Entre Rios
2022,42,3781.0,278.0,13.0,0.0,0,141767.0,26278.0,0.02667052,0.07352552,0.04676259,30,Entre Rios
2022,43,1080.0,193.0,0.0,0.0,0,141767.0,26278.0,0.00761813,0.1787037,0.0,30,Entre Rios
2022,45,2521.0,744.0,1.0,0.0,0,141767.0,26278.0,0.0177827,0.29512098,0.00134409,30,Entre Rios
2022,46,10109.0,1722.0,125.0,0.0,0,141767.0,26278.0,0.07130714,0.17034326,0.07259001,30,Entre Rios
2022,47,16431.0,5609.0,58.0,0.0,0,141767.0,26278.0,0.11590144,0.34136693,0.01034052,30,Entre Rios
2022,49,5419.0,1277.0,9.0,0.0,0,141767.0,26278.0,0.03822469,0.23565233,0.00704777,30,Entre Rios
2022,50,67.0,16.0,8.0,0.0,0,141767.0,26278.0,0.00047261,0.23880597,0.5,30,Entre Rios
2022,52,681.0,134.0,2.0,0.0,0,141767.0,26278.0,0.00480366,0.19676946,0.01492537,30,Entre Rios
2022,53,553.0,90.0,67.0,0.0,0,141767.0,26278.0,0.00390077,0.16274864,0.74444444,30,Entre Rios
2022,55,1722.0,398.0,0.0,0.0,0,141767.0,26278.0,0.01214669,0.2311266,0.0,30,Entre Rios
2022,56,2211.0,776.0,0.0,0.0,0,141767.0,26278.0,0.01559601,0.35097241,0.0,30,Entre Rios
2022,58,223.0,37.0,3.0,0.0,0,141767.0,26278.0,0.001573,0.16591928,0.08108108,30,Entre Rios
2022,60,754.0,117.0,6.0,0.0,0,141767.0,26278.0,0.00531859,0.15517241,0.05128205,30,Entre Rios
2022,61,738.0,112.0,51.0,0.0,0,141767.0,26278.0,0.00520572,0.15176152,0.45535714,30,Entre Rios
2022,62,628.0,116.0,10.0,0.0,0,141767.0,26278.0,0.0044298,0.18471338,0.0862069,30,Entre Rios
2022,64,1817.0,434.0,0.0,0.0,0,141767.0,26278.0,0.01281681,0.23885526,0.0,30,Entre Rios
2022,65,1503.0,294.0,0.0,0.0,0,141767.0,26278.0,0.0106019,0.19560878,0.0,30,Entre Rios
2022,66,232.0,142.0,0.0,0.0,0,141767.0,26278.0,0.00163649,0.61206897,0.0,30,Entre Rios
2022,68,658.0,422.0,0.0,0.0,0,141767.0,26278.0,0.00464142,0.64133739,0.0,30,Entre Rios
2022,69,899.0,619.0,1.0,0.0,0,141767.0,26278.0,0.00634139,0.68854283,0.00161551,30,Entre Rios
2022,70,216.0,123.0,2.0,0.0,0,141767.0,26278.0,0.00152363,0.56944444,0.01626016,30,Entre Rios
2022,71,382.0,104.0,0.0,0.0,0,141767.0,26278.0,0.00269456,0.27225131,0.0,30,Entre Rios
2022,73,92.0,30.0,0.0,0.0,0,141767.0,26278.0,0.00064895,0.32608696,0.0,30,Entre Rios
2022,75,70.0,51.0,0.0,0.0,0,141767.0,26278.0,0.00049377,0.72857143,0.0,30,Entre Rios
2022,77,290.0,54.0,0.0,0.0,0,141767.0,26278.0,0.00204561,0.1862069,0.0,30,Entre Rios
2022,78,563.0,91.0,0.0,0.0,0,141767.0,26278.0,0.00397131,0.1616341,0.0,30,Entre Rios
2022,79,172.0,50.0,0.0,0.0,0,141767.0,26278.0,0.00121326,0.29069767,0.0,30,Entre Rios
2022,80,943.0,99.0,4.0,0.0,0,141767.0,26278.0,0.00665176,0.10498409,0.04040404,30,Entre Rios
2022,81,1039.0,231.0,2.0,0.0,0,141767.0,26278.0,0.00732893,0.22232916,0.00865801,30,Entre Rios
2022,82,1588.0,213.0,0.0,0.0,0,141767.0,26278.0,0.01120148,0.13413098,0.0,30,Entre Rios
2022,84,263.0,73.0,0.0,0.0,0,141767.0,26278.0,0.00185516,0.27756654,0.0,30,Entre Rios
2022,85,16767.0,843.0,8.0,0.0,0,141767.0,26278.0,0.11827153,0.05027733,0.00948992,30,Entre Rios
2022,86,5730.0,1092.0,10.0,0.0,0,141767.0,26278.0,0.04041843,0.19057592,0.00915751,30,Entre Rios
2022,87,531.0,85.0,0.0,0.0,0,141767.0,26278.0,0.00374558,0.16007533,0.0,30,Entre Rios
2022,91,24.0,16.0,0.0,0.0,0,141767.0,26278.0,0.00016929,0.66666667,0.0,30,Entre Rios
2022,92,753.0,98.0,0.0,0.0,0,141767.0,26278.0,0.00531153,0.13014608,0.0,30,Entre Rios
2022,93,856.0,149.0,0.0,0.0,0,141767.0,26278.0,0.00603808,0.17406542,0.0,30,Entre Rios
2022,94,4889.0,1294.0,0.0,0.0,0,141767.0,26278.0,0.03448616,0.2646758,0.0,30,Entre Rios
2022,95,55.0,32.0,0.0,0.0,0,141767.0,26278.0,0.00038796,0.58181818,0.0,30,Entre Rios
2022,96,433.0,174.0,0.0,0.0,0,141767.0,26278.0,0.00305431,0.40184758,0.0,30,Entre Rios
2022,99,4.0,4.0,0.0,0.0,0,141767.0,26278.0,2.822e-05,1.0,0.0,30,Entre Rios
2022,6,28.0,4.0,4.0,0.0,0,141767.0,26278.0,0.00019751,0.14285714,1.0,30,Entre Rios
2022,17,718.0,31.0,15.0,0.0,0,141767.0,26278.0,0.00506465,0.04317549,0.48387097,30,Entre Rios
2022,24,281.0,18.0,4.0,0.0,0,141767.0,26278.0,0.00198213,0.06405694,0.22222222,30,Entre Rios
2022,29,988.0,48.0,11.0,0.0,0,141767.0,26278.0,0.00696918,0.048583,0.22916667,30,Entre Rios
2022,32,247.0,31.0,0.0,0.0,0,141767.0,26278.0,0.0017423,0.12550607,0.0,30,Entre Rios
2022,33,94.0,38.0,0.0,0.0,0,141767.0,26278.0,0.00066306,0.40425532,0.0,30,Entre Rios
2022,59,45.0,17.0,0.0,0.0,0,141767.0,26278.0,0.00031742,0.37777778,0.0,30,Entre Rios
2022,72,134.0,24.0,0.0,0.0,0,141767.0,26278.0,0.00094521,0.17910448,0.0,30,Entre Rios
2022,74,32.0,21.0,0.0,0.0,0,141767.0,26278.0,0.00022572,0.65625,0.0,30,Entre Rios
2022,13,263.0,31.0,2.0,0.0,0,141767.0,26278.0,0.00185516,0.11787072,0.06451613,30,Entre Rios
2022,30,41.0,10.0,1.0,0.0,0,141767.0,26278.0,0.00028921,0.24390244,0.1,30,Entre Rios
2022,88,45.0,11.0,0.0,0.0,0,141767.0,26278.0,0.00031742,0.24444444,0.0,30,Entre Rios
2022,90,22.0,4.0,0.0,0.0,0,141767.0,26278.0,0.00015518,0.18181818,0.0,30,Entre Rios
2022,26,32.0,13.0,1.0,0.0,0,141767.0,26278.0,0.00022572,0.40625,0.07692308,30,Entre Rios
2022,51,6.0,2.0,2.0,0.0,0,141767.0,26278.0,4.232e-05,0.33333333,1.0,30,Entre Rios
2022,63,56.0,8.0,0.0,0.0,0,141767.0,26278.0,0.00039501,0.14285714,0.0,30,Entre Rios
2022,1,1505.0,461.0,4.0,0.0,0,26982.0,4501.0,0.05577793,0.30631229,0.00867679,34,Formosa
2022,2,26.0,6.0,0.0,0.0,0,26982.0,4501.0,0.00096361,0.23076923,0.0,34,Formosa
2022,13,13.0,2.0,1.0,0.0,0,26982.0,4501.0,0.0004818,0.15384615,0.5,34,Formosa
2022,16,35.0,12.0,0.0,0.0,0,26982.0,4501.0,0.00129716,0.34285714,0.0,34,Formosa
2022,41,4779.0,255.0,0.0,0.0,0,26982.0,4501.0,0.17711808,0.05335844,0.0,34,Formosa
2022,42,1519.0,105.0,1.0,0.0,0,26982.0,4501.0,0.05629679,0.06912442,0.00952381,34,Formosa
2022,46,1144.0,279.0,15.0,0.0,0,26982.0,4501.0,0.04239864,0.24388112,0.05376344,34,Formosa
2022,47,5032.0,1261.0,16.0,0.0,0,26982.0,4501.0,0.1864947,0.25059618,0.01268834,34,Formosa
2022,49,785.0,110.0,0.0,0.0,0,26982.0,4501.0,0.02909347,0.14012739,0.0,34,Formosa
2022,69,89.0,54.0,0.0,0.0,0,26982.0,4501.0,0.0032985,0.60674157,0.0,34,Formosa
2022,71,147.0,42.0,0.0,0.0,0,26982.0,4501.0,0.00544808,0.28571429,0.0,34,Formosa
2022,73,13.0,10.0,0.0,0.0,0,26982.0,4501.0,0.0004818,0.76923077,0.0,34,Formosa
2022,81,214.0,64.0,0.0,0.0,0,26982.0,4501.0,0.00793121,0.29906542,0.0,34,Formosa
2022,85,1805.0,93.0,0.0,0.0,0,26982.0,4501.0,0.06689645,0.05152355,0.0,34,Formosa
2022,86,1066.0,258.0,5.0,0.0,0,26982.0,4501.0,0.03950782,0.24202627,0.01937984,34,Formosa
2022,94,922.0,231.0,0.0,0.0,0,26982.0,4501.0,0.03417093,0.2505423,0.0,34,Formosa
2022,6,3.0,2.0,2.0,0.0,0,26982.0,4501.0,0.00011119,0.66666667,1.0,34,Formosa
2022,8,44.0,8.0,0.0,0.0,0,26982.0,4501.0,0.00163072,0.18181818,0.0,34,Formosa
2022,9,3.0,2.0,0.0,0.0,0,26982.0,4501.0,0.00011119,0.66666667,0.0,34,Formosa
2022,10,571.0,92.0,19.0,0.0,0,26982.0,4501.0,0.02116226,0.16112084,0.20652174,34,Formosa
2022,11,386.0,13.0,4.0,0.0,0,26982.0,4501.0,0.01430583,0.03367876,0.30769231,34,Formosa
2022,14,38.0,8.0,0.0,0.0,0,26982.0,4501.0,0.00140835,0.21052632,0.0,34,Formosa
2022,15,13.0,3.0,0.0,0.0,0,26982.0,4501.0,0.0004818,0.23076923,0.0,34,Formosa
2022,17,3.0,2.0,0.0,0.0,0,26982.0,4501.0,0.00011119,0.66666667,0.0,34,Formosa
2022,18,45.0,16.0,0.0,0.0,0,26982.0,4501.0,0.00166778,0.35555556,0.0,34,Formosa
2022,20,311.0,11.0,7.0,0.0,0,26982.0,4501.0,0.0115262,0.03536977,0.63636364,34,Formosa
2022,21,90.0,3.0,1.0,0.0,0,26982.0,4501.0,0.00333556,0.03333333,0.33333333,34,Formosa
2022,22,28.0,4.0,1.0,0.0,0,26982.0,4501.0,0.00103773,0.14285714,0.25,34,Formosa
2022,23,97.0,14.0,0.0,0.0,0,26982.0,4501.0,0.00359499,0.1443299,0.0,34,Formosa
2022,25,19.0,10.0,0.0,0.0,0,26982.0,4501.0,0.00070417,0.52631579,0.0,34,Formosa
2022,29,3.0,1.0,0.0,0.0,0,26982.0,4501.0,0.00011119,0.33333333,0.0,34,Formosa
2022,30,1.0,1.0,0.0,0.0,0,26982.0,4501.0,3.706e-05,1.0,0.0,34,Formosa
2022,31,49.0,15.0,0.0,0.0,0,26982.0,4501.0,0.00181603,0.30612245,0.0,34,Formosa
2022,33,5.0,4.0,0.0,0.0,0,26982.0,4501.0,0.00018531,0.8,0.0,34,Formosa
2022,35,569.0,16.0,4.0,0.0,0,26982.0,4501.0,0.02108813,0.02811951,0.25,34,Formosa
2022,36,391.0,6.0,0.0,0.0,0,26982.0,4501.0,0.01449114,0.01534527,0.0,34,Formosa
2022,38,33.0,3.0,0.0,0.0,0,26982.0,4501.0,0.00122304,0.09090909,0.0,34,Formosa
2022,43,172.0,36.0,0.0,0.0,0,26982.0,4501.0,0.00637462,0.20930233,0.0,34,Formosa
2022,45,565.0,161.0,0.0,0.0,0,26982.0,4501.0,0.02093989,0.28495575,0.0,34,Formosa
2022,50,11.0,5.0,3.0,0.0,0,26982.0,4501.0,0.00040768,0.45454545,0.6,34,Formosa
2022,51,19.0,4.0,4.0,0.0,0,26982.0,4501.0,0.00070417,0.21052632,1.0,34,Formosa
